0.35283,0.44462,0.38596,0.43682,0.40546,0.43370,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.52632,0.37754,0.53996,0.37598,0.56140,0.37285,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.32164,0.47426,0.32943,0.48362,0.36257,0.49610,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.31774,0.46334,0.32943,0.47894,0.34503,0.49610,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.33528,0.44930,0.37622,0.46646,0.40156,0.51326,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.39571,0.47894,0.43275,0.51950,0.50487,0.55382,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.43275,0.40718,0.44639,0.39938,0.46784,0.39314,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.41910,0.47426,0.50877,0.51482,0.56140,0.56318,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.40156,0.43058,0.41326,0.41342,0.42300,0.40874,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.39961,0.49766,0.41326,0.51014,0.42105,0.51950,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.31384,0.46178,0.32554,0.46022,0.32749,0.44930,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.40546,0.47426,0.41715,0.48674,0.44444,0.53354,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.56725,0.38222,0.59454,0.37129,0.61598,0.37754,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.61014,0.36505,0.61598,0.36349,0.62183,0.36817,4.00000,4.00000,1.00000,1.00000,3.00000,3.00000,3.00000
0.39961,0.48206,0.43275,0.52574,0.52047,0.55694,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.79337,0.37754,0.81092,0.37598,0.82846,0.37285,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.33528,0.45242,0.34308,0.45710,0.36452,0.46022,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.35088,0.44618,0.36257,0.44618,0.38986,0.45242,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.44834,0.39626,0.46979,0.40718,0.49318,0.39158,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.66862,0.40094,0.69591,0.39782,0.72125,0.39470,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.66082,0.41186,0.70565,0.40718,0.74464,0.39314,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.71540,0.40094,0.74074,0.41030,0.74659,0.43214,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.73294,0.39782,0.74464,0.39626,0.76023,0.39158,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.57505,0.45866,0.63353,0.50858,0.70565,0.53198,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.58869,0.44150,0.64912,0.49142,0.71930,0.51638,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.66472,0.49142,0.71345,0.51638,0.73684,0.52106,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.65692,0.48362,0.68811,0.51482,0.75244,0.54758,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.62378,0.47582,0.68031,0.51170,0.74659,0.52106,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.68031,0.50078,0.72125,0.51326,0.74854,0.53666,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.70955,0.40406,0.74464,0.40094,0.77193,0.38846,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.68031,0.40718,0.72904,0.41342,0.77388,0.41654,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.74854,0.39158,0.76803,0.39002,0.79727,0.39470,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.73684,0.39470,0.76803,0.38378,0.79727,0.41654,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.76608,0.39158,0.79142,0.38222,0.82651,0.38690,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.77388,0.38378,0.81287,0.38846,0.84990,0.36661,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.74659,0.39314,0.78363,0.39626,0.85380,0.38222,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.81871,0.37910,0.84405,0.37598,0.87135,0.39158,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.78168,0.38690,0.82261,0.37754,0.87329,0.36661,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.67836,0.49766,0.72320,0.52106,0.76998,0.53510,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.68421,0.50234,0.71930,0.51014,0.77388,0.55226,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.67641,0.50234,0.76998,0.54446,0.79922,0.54602,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.66082,0.51638,0.72320,0.52418,0.79727,0.55538,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.68811,0.51482,0.78363,0.53822,0.82456,0.55382,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.70955,0.52730,0.78752,0.53510,0.84795,0.55694,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.79532,0.53354,0.81287,0.55382,0.86745,0.55850,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.69981,0.50702,0.79337,0.54446,0.86940,0.57254,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.31579,0.48362,0.31189,0.46802,0.32554,0.45710,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.39571,0.47894,0.42105,0.49610,0.46784,0.53666,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.45614,0.39938,0.48343,0.38846,0.51657,0.39158,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.52242,0.37910,0.54386,0.39158,0.57115,0.39314,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.50877,0.38378,0.53216,0.38378,0.56725,0.39314,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.54191,0.41810,0.56920,0.41342,0.59259,0.40406,4.00000,4.00000,1.00000,1.00000,2.00000,2.00000,2.00000
0.48733,0.39782,0.55166,0.39626,0.59454,0.41654,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.53606,0.38378,0.57895,0.39158,0.60039,0.38534,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.61598,0.43838,0.60624,0.42122,0.63158,0.41030,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.60819,0.45398,0.63353,0.41966,0.64717,0.40874,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.59649,0.41186,0.61793,0.41498,0.63743,0.41498,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.54971,0.42902,0.57505,0.46646,0.62378,0.47582,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.61404,0.41342,0.62768,0.41810,0.64717,0.45554,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.61014,0.41186,0.62378,0.41186,0.64912,0.41030,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.64133,0.47114,0.64912,0.46802,0.65887,0.46334,4.00000,4.00000,1.00000,1.00000,3.00000,3.00000,3.00000
0.61209,0.41186,0.62768,0.43058,0.65887,0.42902,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.64912,0.40874,0.65887,0.41186,0.66862,0.43370,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.60819,0.41186,0.62183,0.41654,0.67057,0.41342,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.61014,0.41030,0.61209,0.43214,0.67057,0.45086,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.60819,0.40874,0.62183,0.41186,0.69396,0.43526,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.60039,0.41342,0.63158,0.41498,0.70175,0.40562,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.71345,0.39938,0.71930,0.40874,0.71540,0.43682,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.66277,0.41498,0.67836,0.40874,0.72904,0.40094,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.41715,0.44930,0.48148,0.49454,0.54581,0.53666,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.51267,0.51950,0.53801,0.52262,0.55166,0.51794,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.47368,0.48830,0.50097,0.51170,0.54191,0.56006,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.46394,0.44774,0.52437,0.46802,0.56725,0.51482,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.58674,0.52730,0.59844,0.51950,0.60624,0.51014,4.00000,4.00000,1.00000,1.00000,1.00000,1.00000,1.00000
0.46004,0.47270,0.55556,0.51170,0.61988,0.49610,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.58285,0.42902,0.59064,0.48986,0.62573,0.52106,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.54776,0.46178,0.60039,0.48986,0.64522,0.53354,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
0.51657,0.41342,0.58090,0.44774,0.64717,0.49922,4.00000,4.00000,1.00000,1.00000,0.00000,0.00000,0.00000
