641,513
23,0.62402,0.49435,0
23,0.63694,0.50195,0
23,0.65014,0.50902,0
23,0.66361,0.51555,0
23,0.67735,0.52156,0
23,0.69136,0.52703,0
24,0.58869,0.4415,0
24,0.60087,0.45123,0
24,0.61325,0.46047,0
24,0.62583,0.46921,0
24,0.63859,0.47744,0
24,0.65156,0.48518,0
24,0.66472,0.49242,0
24,0.67807,0.49916,0
24,0.69162,0.5054,0
24,0.70536,0.51114,0
25,0.66472,0.49142,0
25,0.67421,0.49621,0
25,0.6832,0.50059,0
25,0.69168,0.50457,0
25,0.69965,0.50814,0
25,0.70712,0.51131,0
25,0.71407,0.51407,0
25,0.72053,0.51643,0
25,0.72647,0.51838,0
25,0.73191,0.51992,0
26,0.65692,0.48362,0
26,0.66349,0.48988,0
26,0.67072,0.49616,0
26,0.67862,0.50248,0
26,0.68717,0.50883,0
26,0.69639,0.51521,0
26,0.70628,0.52162,0
26,0.71682,0.52806,0
26,0.72803,0.53454,0
26,0.73991,0.54104,0
27,0.62378,0.47582,0
27,0.63518,0.48273,0
27,0.64678,0.48911,0
27,0.65858,0.49496,0
27,0.67056,0.50028,0
27,0.68275,0.50507,0
27,0.69513,0.50933,0
27,0.7077,0.51306,0
27,0.72047,0.51626,0
27,0.73343,0.51892,0
28,0.68031,0.50078,0
28,0.68836,0.50339,0
28,0.69614,0.50621,0
28,0.70365,0.50925,0
28,0.71088,0.51251,0
28,0.71784,0.51599,0
28,0.72452,0.51969,0
28,0.73094,0.5236,0
28,0.73708,0.52774,0
28,0.74295,0.53209,0
29,0.70955,0.40406,0
29,0.71649,0.40334,0
29,0.72327,0.40244,0
29,0.7299,0.40135,0
29,0.73637,0.40007,0
29,0.74269,0.3986,0
29,0.74885,0.39695,0
29,0.75485,0.39511,0
29,0.7607,0.39308,0
29,0.76639,0.39086,0
30,0.68031,0.40718,0
30,0.69002,0.4084,0
30,0.69965,0.40955,0
30,0.7092,0.41064,0
30,0.71867,0.41167,0
30,0.72807,0.41264,0
30,0.73739,0.41354,0
30,0.74663,0.41439,0
30,0.75579,0.41517,0
30,0.76487,0.41588,0
31,0.74854,0.39158,0
31,0.75254,0.39133,0
31,0.75673,0.39121,0
31,0.76111,0.39121,0
31,0.76569,0.39133,0
31,0.77047,0.39158,0
31,0.77544,0.39195,0
31,0.7806,0.39245,0
31,0.78596,0.39308,0
31,0.79152,0.39383,0
32,0.73684,0.3947,0
32,0.74306,0.39295,0
32,0.74924,0.39208,0
32,0.75538,0.39208,0
32,0.76148,0.39295,0
32,0.76754,0.3947,0
32,0.77357,0.39732,0
32,0.77955,0.40082,0
32,0.7855,0.40518,0
32,0.7914,0.41042,0
33,0.76608,0.39158,0
33,0.77125,0.38985,0
33,0.77661,0.3884,0
33,0.78216,0.38723,0
33,0.78791,0.38634,0
33,0.79386,0.38573,0
33,0.8,0.3854,0
33,0.80633,0.38536,0
33,0.81286,0.38559,0
33,0.81959,0.3861,0
34,0.77388,0.38378,0
34,0.78166,0.38445,0
34,0.7894,0.38459,0
34,0.7971,0.3842,0
34,0.80476,0.38328,0
34,0.81238,0.38183,0
34,0.81996,0.37985,0
34,0.82751,0.37733,0
34,0.83501,0.37429,0
34,0.84247,0.37071,0
35,0.74659,0.39314,0
35,0.75433,0.39359,0
35,0.76273,0.3937,0
35,0.7718,0.39347,0
35,0.78152,0.39289,0
35,0.79191,0.39197,0
35,0.80296,0.39071,0
35,0.81468,0.3891,0
35,0.82706,0.38715,0
35,0.8401,0.38486,0
36,0.81871,0.3791,0
36,0.8238,0.37866,0
36,0.82892,0.3786,0
36,0.83409,0.37891,0
36,0.8393,0.3796,0
36,0.84454,0.38066,0
36,0.84982,0.3821,0
36,0.85515,0.3839,0
36,0.86051,0.38609,0
36,0.86591,0.38865,0
37,0.78168,0.3869,0
37,0.78996,0.38501,0
37,0.79844,0.38309,0
37,0.80712,0.38114,0
37,0.81598,0.37916,0
37,0.82505,0.37715,0
37,0.83431,0.3751,0
37,0.84376,0.37303,0
37,0.85341,0.37092,0
37,0.86325,0.36878,0
38,0.67836,0.49766,0
38,0.68735,0.50225,0
38,0.69637,0.50665,0
38,0.70544,0.51086,0
38,0.71454,0.51488,0
38,0.72368,0.51872,0
38,0.73287,0.52237,0
38,0.74209,0.52583,0
38,0.75135,0.52911,0
38,0.76064,0.5322,0
39,0.68421,0.50234,0
39,0.69142,0.50424,0
39,0.69903,0.50683,0
39,0.70702,0.51011,0
39,0.7154,0.51407,0
39,0.72417,0.51872,0
39,0.73333,0.52406,0
39,0.74289,0.53008,0
39,0.75283,0.53678,0
39,0.76316,0.54418,0
40,0.67641,0.50234,0
40,0.69448,0.51036,0
40,0.71126,0.51757,0
40,0.72676,0.52396,0
40,0.74097,0.52955,0
40,0.7539,0.53432,0
40,0.76554,0.53828,0
40,0.77589,0.54143,0
40,0.78495,0.54377,0
40,0.79273,0.5453,0
41,0.66082,0.51638,0
41,0.67341,0.51817,0
41,0.68624,0.52044,0
41,0.6993,0.52317,0
41,0.71259,0.52636,0
41,0.72612,0.53003,0
41,0.73988,0.53416,0
41,0.75388,0.53877,0
41,0.76811,0.54384,0
41,0.78257,0.54937,0
42,0.68811,0.51482,0
42,0.70667,0.51942,0
42,0.72413,0.52387,0
42,0.74051,0.52816,0
42,0.75579,0.53229,0
42,0.76998,0.53627,0
42,0.78308,0.54009,0
42,0.79509,0.54376,0
42,0.806,0.54727,0
42,0.81583,0.55062,0
43,0.70955,0.5273,0
43,0.72497,0.529,0
43,0.74004,0.53098,0
43,0.75475,0.53324,0
43,0.76912,0.53579,0
43,0.78313,0.53861,0
43,0.7968,0.54171,0
43,0.81011,0.5451,0
43,0.82308,0.54877,0
43,0.83569,0.55271,0
44,0.79532,0.53354,0
44,0.7992,0.53744,0
44,0.80382,0.54103,0
44,0.80918,0.5443,0
44,0.81528,0.54727,0
44,0.82213,0.54992,0
44,0.82971,0.55226,0
44,0.83803,0.55429,0
44,0.8471,0.556,0
44,0.8569,0.55741,0
45,0.69981,0.50702,0
45,0.71835,0.51441,0
45,0.73653,0.52162,0
45,0.75437,0.52864,0
45,0.77185,0.53547,0
45,0.78899,0.54212,0
45,0.80577,0.54858,0
45,0.8222,0.55485,0
45,0.83829,0.56093,0
45,0.85402,0.56683,0
46,0.31579,0.48362,2
46,0.31519,0.48055,2
46,0.31493,0.47757,2
46,0.31503,0.47468,2
46,0.31548,0.47189,2
46,0.31628,0.46919,2
46,0.31743,0.46658,2
46,0.31893,0.46407,2
46,0.32078,0.46166,2
46,0.32299,0.45933,2
47,0.39571,0.47894,1
47,0.40099,0.48261,1
47,0.4067,0.48674,1
47,0.41284,0.49134,1
47,0.41941,0.49641,1
47,0.42641,0.50195,1
47,0.43384,0.50796,1
47,0.4417,0.51443,1
47,0.44998,0.52137,1
47,0.4587,0.52878,1
48,0.45614,0.39938,1
48,0.46166,0.39734,1
48,0.46729,0.39557,1
48,0.47304,0.39409,1
48,0.47891,0.39289,1
48,0.48489,0.39197,1
48,0.49099,0.39133,1
48,0.49721,0.39097,1
48,0.50355,0.39089,1
48,0.51,0.3911,1
49,0.52242,0.3791,0
49,0.52677,0.38149,0
49,0.53123,0.38366,0
49,0.53581,0.38561,0
49,0.54051,0.38734,0
49,0.54532,0.38885,0
49,0.55025,0.39014,0
49,0.5553,0.39122,0
49,0.56047,0.39208,0
49,0.56575,0.39272,0
50,0.50877,0.38378,0
50,0.51356,0.38387,0
50,0.51859,0.38415,0
50,0.52386,0.38462,0
50,0.52935,0.38528,0
50,0.53509,0.38612,0
50,0.54105,0.38715,0
50,0.54725,0.38837,0
50,0.55368,0.38977,0
50,0.56035,0.39136,0
51,0.54191,0.4181,2
51,0.54733,0.41712,2
51,0.55267,0.41604,2
51,0.55793,0.41487,2
51,0.56312,0.41361,2
51,0.56822,0.41225,2
51,0.57325,0.4108,2
51,0.57821,0.40925,2
51,0.58308,0.40762,2
51,0.58787,0.40589,2
52,0.48733,0.39782,0
52,0.49998,0.39773,0
52,0.5122,0.39807,0
52,0.524,0.39885,0
52,0.53536,0.40007,0
52,0.5463,0.40172,0
52,0.5568,0.40381,0
52,0.56688,0.40634,0
52,0.57653,0.4093,0
52,0.58575,0.4127,0
53,0.53606,0.38378,0
53,0.54442,0.3852,0
53,0.55236,0.38634,0
53,0.55986,0.3872,0
53,0.56694,0.38777,0
53,0.57359,0.38807,0
53,0.57981,0.38809,0
53,0.5856,0.38782,0
53,0.59096,0.38727,0
53,0.59589,0.38645,0
54,0.61598,0.43838,0
54,0.61438,0.43501,0
54,0.61349,0.43177,0
54,0.61329,0.42865,0
54,0.6138,0.42565,0
54,0.61501,0.42278,0
54,0.61692,0.42003,0
54,0.61953,0.41741,0
54,0.62285,0.41492,0
54,0.62686,0.41255,0
55,0.60819,0.45398,0
55,0.61314,0.44735,0
55,0.61786,0.44119,0
55,0.62234,0.43549,0
55,0.62659,0.43027,0
55,0.63061,0.42551,0
55,0.63439,0.42122,0
55,0.63793,0.4174,0
55,0.64125,0.41404,0
55,0.64433,0.41116,0
56,0.59649,0.41186,0
56,0.60076,0.41245,0
56,0.60499,0.41298,0
56,0.60918,0.41345,0
56,0.61333,0.41386,0
56,0.61745,0.4142,0
56,0.62152,0.41448,0
56,0.62556,0.4147,0
56,0.62955,0.41486,0
56,0.63351,0.41495,0
57,0.54971,0.42902,0
57,0.55501,0.43623,0
57,0.56078,0.44287,0
57,0.56702,0.44896,0
57,0.57372,0.45448,0
57,0.5809,0.45944,0
57,0.58854,0.46384,0
57,0.59665,0.46768,0
57,0.60522,0.47095,0
57,0.61427,0.47367,0
58,0.61404,0.41342,0
58,0.61683,0.41468,0
58,0.61973,0.4166,0
58,0.62275,0.41918,0
58,0.62589,0.42241,0
58,0.62914,0.42629,0
58,0.63251,0.43083,0
58,0.636,0.43602,0
58,0.63961,0.44187,0
58,0.64333,0.44838,0
59,0.61014,0.41186,0
59,0.61299,0.41184,0
59,0.61606,0.4118,0
59,0.61938,0.41172,0
59,0.62292,0.41161,0
59,0.6267,0.41147,0
59,0.63072,0.4113,0
59,0.63497,0.4111,0
59,0.63945,0.41086,0
59,0.64417,0.4106,0
60,0.64133,0.47114,3
60,0.64291,0.4705,3
60,0.64452,0.46983,3
60,0.64618,0.46913,3
60,0.64788,0.46839,3
60,0.64961,0.46763,3
60,0.65138,0.46683,3
60,0.6532,0.46601,3
60,0.65505,0.46515,3
60,0.65694,0.46426,3
61,0.61209,0.41186,0
61,0.61536,0.4154,0
61,0.61895,0.41854,0
61,0.62285,0.42127,0
61,0.62706,0.42359,0
61,0.63158,0.42551,0
61,0.63641,0.42702,0
61,0.64156,0.42813,0
61,0.64702,0.42883,0
61,0.65279,0.42913,0
62,0.64912,0.40874,0
62,0.65107,0.40955,0
62,0.65302,0.41074,0
62,0.65497,0.4123,0
62,0.65692,0.41423,0
62,0.65887,0.41654,0
62,0.66082,0.41922,0
62,0.66277,0.42228,0
62,0.66472,0.42571,0
62,0.66667,0.42952,0
63,0.60819,0.41186,0
63,0.61127,0.41272,0
63,0.61505,0.41342,0
63,0.61953,0.41397,0
63,0.62472,0.41436,0
63,0.6306,0.41459,0
63,0.63719,0.41467,0
63,0.64448,0.41459,0
63,0.65248,0.41436,0
63,0.66117,0.41397,0
64,0.61014,0.4103,0
64,0.6111,0.41464,0
64,0.61318,0.41891,0
64,0.6164,0.42312,0
64,0.62074,0.42727,0
64,0.62622,0.43136,0
64,0.63283,0.43538,0
64,0.64057,0.43935,0
64,0.64944,0.44325,0
64,0.65944,0.44708,0
65,0.60819,0.40874,0
65,0.6115,0.40957,0
65,0.61599,0.4108,0
65,0.62164,0.41244,0
65,0.62846,0.41448,0
65,0.63645,0.41693,0
65,0.64561,0.41978,0
65,0.65595,0.42305,0
65,0.66745,0.42671,0
65,0.68012,0.43078,0
66,0.60039,0.41342,0
66,0.60702,0.41362,0
66,0.61443,0.41361,0
66,0.62261,0.41337,0
66,0.63158,0.41292,0
66,0.64133,0.41225,0
66,0.65185,0.41136,0
66,0.66316,0.41025,0
66,0.67524,0.40893,0
66,0.68811,0.40738,0
67,0.71345,0.39938,0
67,0.71452,0.40144,0
67,0.7154,0.40387,0
67,0.71608,0.40668,0
67,0.71657,0.40986,0
67,0.71686,0.41342,0
67,0.71696,0.41735,0
67,0.71686,0.42166,0
67,0.71657,0.42634,0
67,0.71608,0.43139,0
68,0.66277,0.41498,0
68,0.66624,0.41372,0
68,0.67041,0.41242,0
68,0.67528,0.4111,0
68,0.68086,0.40974,0
68,0.68713,0.40835,0
68,0.69411,0.40693,0
68,0.70179,0.40548,0
68,0.71017,0.404,0
68,0.71925,0.40248,0
69,0.41715,0.4493,0
69,0.43002,0.45832,0
69,0.44288,0.46727,0
69,0.45575,0.47616,0
69,0.46861,0.48499,0
69,0.48148,0.49376,0
69,0.49435,0.50246,0
69,0.50721,0.51111,0
69,0.52008,0.51969,0
69,0.53294,0.5282,0
70,0.51267,0.5195,1
70,0.51762,0.52005,1
70,0.52234,0.52044,1
70,0.52682,0.52067,1
70,0.53107,0.52075,1
70,0.53509,0.52067,1
70,0.53887,0.52044,1
70,0.54242,0.52005,1
70,0.54573,0.5195,1
70,0.54881,0.5188,1
71,0.47368,0.4883,0
71,0.47927,0.49323,0
71,0.48514,0.49866,0
71,0.49128,0.50459,0
71,0.4977,0.51101,0
71,0.50438,0.51794,0
71,0.51134,0.52537,0
71,0.51857,0.53329,0
71,0.52608,0.54171,0
71,0.53386,0.55064,0
72,0.46394,0.44774,0
72,0.47585,0.45206,0
72,0.48741,0.45691,0
72,0.49862,0.46229,0
72,0.50948,0.46821,0
72,0.51998,0.47465,0
72,0.53014,0.48162,0
72,0.53994,0.48913,0
72,0.5494,0.49716,0
72,0.5585,0.50573,0
73,0.58674,0.5273,1
73,0.58904,0.52572,1
73,0.59126,0.52412,1
73,0.59341,0.52248,1
73,0.59548,0.52081,1
73,0.59747,0.51911,1
73,0.59938,0.51738,1
73,0.60121,0.51562,1
73,0.60296,0.51382,1
73,0.60464,0.512,1
74,0.46004,0.4727,0
74,0.47883,0.47995,0
74,0.497,0.48612,0
74,0.51454,0.49119,0
74,0.53146,0.49516,0
74,0.54776,0.49805,0
74,0.56343,0.49984,0
74,0.57848,0.50055,0
74,0.5929,0.50016,0
74,0.6067,0.49867,0
75,0.58285,0.42902,0
75,0.58468,0.44089,0
75,0.58706,0.45217,0
75,0.58998,0.46286,0
75,0.59345,0.47295,0
75,0.59747,0.48245,0
75,0.60203,0.49136,0
75,0.60713,0.49967,0
75,0.61279,0.50739,0
75,0.61899,0.51452,0
76,0.54776,0.46178,0
76,0.55821,0.46755,0
76,0.5685,0.47364,0
76,0.57864,0.48003,0
76,0.58862,0.48674,0
76,0.59844,0.49376,0
76,0.60811,0.50109,0
76,0.61762,0.50874,0
76,0.62698,0.51669,0
76,0.63618,0.52496,0
77,0.51657,0.41342,0
77,0.52946,0.42046,0
77,0.54238,0.42783,0
77,0.55534,0.43556,0
77,0.56834,0.44362,0
77,0.58139,0.45203,0
77,0.59446,0.46078,0
77,0.60758,0.46988,0
77,0.62074,0.47931,0
77,0.63394,0.4891,0
78,0.52827,0.4259,0
78,0.54032,0.43158,0
78,0.55228,0.43801,0
78,0.56417,0.44518,0
78,0.57598,0.45311,0
78,0.58772,0.46178,0
78,0.59937,0.4712,0
78,0.61095,0.48137,0
78,0.62245,0.49229,0
78,0.63388,0.50396,0
79,0.58285,0.44618,0
79,0.5869,0.45474,0
79,0.59205,0.46297,0
79,0.59829,0.47084,0
79,0.60561,0.47838,0
79,0.61403,0.48557,0
79,0.62355,0.49242,0
79,0.63415,0.49892,0
79,0.64585,0.50509,0
79,0.65863,0.5109,0
80,0.57895,0.41498,0
80,0.58127,0.42086,0
80,0.58511,0.42727,0
80,0.59047,0.43421,0
80,0.59735,0.44169,0
80,0.60575,0.44969,0
80,0.61567,0.45822,0
80,0.62712,0.46729,0
80,0.64008,0.47688,0
80,0.65456,0.48701,0
81,0.5614,0.46022,0
81,0.57302,0.46827,0
81,0.58448,0.47619,0
81,0.59579,0.48399,0
81,0.60694,0.49167,0
81,0.61793,0.49922,0
81,0.62877,0.50665,0
81,0.63945,0.51395,0
81,0.64998,0.52112,0
81,0.66035,0.52817,0
82,0.5614,0.4649,0
82,0.57748,0.46847,0
82,0.59298,0.47233,0
82,0.60789,0.47646,0
82,0.62222,0.48087,0
82,0.63596,0.48557,0
82,0.64912,0.49055,0
82,0.6617,0.4958,0
82,0.67368,0.50134,0
82,0.68509,0.50716,0
83,0.33918,0.4727,0
83,0.33955,0.46994,0
83,0.33988,0.46727,0
83,0.34017,0.4647,0
83,0.34043,0.46222,0
83,0.34064,0.45983,0
83,0.34082,0.45754,0
83,0.34095,0.45534,0
83,0.34105,0.45323,0
83,0.34111,0.45122,0
84,0.33723,0.4493,0
84,0.33707,0.45155,0
84,0.33739,0.45392,0
84,0.33817,0.45641,0
84,0.33941,0.45903,0
84,0.34113,0.46178,0
84,0.34331,0.46465,0
84,0.34597,0.46765,0
84,0.34909,0.47077,0
84,0.35267,0.47401,0
85,0.33333,0.47114,0
85,0.34099,0.47022,0
85,0.34838,0.46933,0
85,0.3555,0.46847,0
85,0.36234,0.46765,0
85,0.36891,0.46685,0
85,0.3752,0.46609,0
85,0.38123,0.46535,0
85,0.38698,0.46465,0
85,0.39246,0.46398,0
86,0.41715,0.4103,1
86,0.41542,0.41308,1
86,0.41411,0.41579,1
86,0.41323,0.41844,1
86,0.41279,0.42103,1
86,0.41277,0.42356,1
86,0.41318,0.42602,1
86,0.41401,0.42843,1
86,0.41528,0.43077,1
86,0.41698,0.43304,1
87,0.33723,0.45866,0
87,0.34932,0.45883,0
87,0.36062,0.45872,0
87,0.37115,0.45833,0
87,0.3809,0.45766,0
87,0.38986,0.45671,0
87,0.39805,0.45548,0
87,0.40546,0.45396,0
87,0.41208,0.45217,0
87,0.41793,0.4501,0
88,0.36257,0.48518,0
88,0.3684,0.48345,0
88,0.37419,0.48137,0
88,0.37994,0.47896,0
88,0.38565,0.47619,0
88,0.39132,0.47309,0
88,0.39696,0.46964,0
88,0.40255,0.46585,0
88,0.40811,0.46172,0
88,0.41362,0.45724,0
89,0.40546,0.42122,1
89,0.40825,0.42258,1
89,0.41115,0.42353,1
89,0.41417,0.42407,1
89,0.41731,0.42422,1
89,0.42057,0.42395,1
89,0.42394,0.42328,1
89,0.42743,0.4222,1
89,0.43103,0.42072,1
89,0.43476,0.41883,1
90,0.40156,0.43682,1
90,0.40478,0.43482,1
90,0.40819,0.4332,1
90,0.41179,0.43195,1
90,0.41559,0.43108,1
90,0.41959,0.43058,1
90,0.42378,0.43046,1
90,0.42817,0.4307,1
90,0.43275,0.43133,1
90,0.43753,0.43233,1
91,0.42885,0.45866,0
91,0.42899,0.45673,0
91,0.4294,0.45467,0
91,0.43008,0.45248,0
91,0.43103,0.45017,0
91,0.43226,0.44774,0
91,0.43376,0.44518,0
91,0.43554,0.4425,0
91,0.43759,0.43969,0
91,0.43991,0.43676,0
92,0.33723,0.45554,0
92,0.35232,0.45601,0
92,0.36639,0.45679,0
92,0.37945,0.45788,0
92,0.3915,0.45928,0
92,0.40253,0.461,0
92,0.41255,0.46303,0
92,0.42156,0.46537,0
92,0.42955,0.46802,0
92,0.43653,0.47098,0
93,0.4347,0.43526,0
93,0.43716,0.4339,0
93,0.43984,0.43233,0
93,0.44277,0.43053,0
93,0.44593,0.42852,0
93,0.44932,0.42629,0
93,0.45294,0.42384,0
93,0.4568,0.42117,0
93,0.4609,0.41829,0
93,0.46523,0.41518,0
94,0.43275,0.41342,0
94,0.43922,0.414,0
94,0.44538,0.41448,0
94,0.45123,0.41487,0
94,0.45677,0.41517,0
94,0.46199,0.41537,0
94,0.4669,0.41548,0
94,0.4715,0.41549,0
94,0.47579,0.41542,0
94,0.47977,0.41525,0
95,0.35283,0.46802,0
95,0.36279,0.46679,0
95,0.37318,0.46559,0
95,0.384,0.46442,0
95,0.39524,0.46328,0
95,0.40692,0.46217,0
95,0.41902,0.46109,0
95,0.43156,0.46005,0
95,0.44452,0.45903,0
95,0.45791,0.45805,0
96,0.45029,0.42122,0
96,0.45011,0.42373,0
96,0.45037,0.4269,0
96,0.45105,0.43072,0
96,0.45216,0.4352,0
96,0.4537,0.44033,0
96,0.45567,0.44612,0
96,0.45807,0.45256,0
96,0.4609,0.45966,0
96,0.46415,0.46741,0
97,0.43665,0.41342,0
97,0.44351,0.4137,0
97,0.45006,0.41392,0
97,0.4563,0.41408,0
97,0.46222,0.41417,0
97,0.46784,0.4142,0
97,0.47314,0.41417,0
97,0.47813,0.41408,0
97,0.48281,0.41392,0
97,0.48717,0.4137,0
98,0.43275,0.42902,0
98,0.44146,0.43102,0
98,0.44967,0.43264,0
98,0.45737,0.43389,0
98,0.46456,0.43476,0
98,0.47125,0.43526,0
98,0.47743,0.43538,0
98,0.4831,0.43514,0
98,0.48827,0.43451,0
98,0.49293,0.43351,0
99,0.42885,0.42902,0
99,0.43195,0.43406,0
99,0.43579,0.43857,0
99,0.44037,0.44255,0
99,0.44569,0.44599,0
99,0.45176,0.44891,0
99,0.45856,0.4513,0
99,0.4661,0.45315,0
99,0.47439,0.45448,0
99,0.48341,0.45527,0
